"2025 rates listed are subject to change until final on February 1, 2026",,,,,,,,,
CountyName,LocalUnitName,RevShareCode,City,VillageName,SchoolName,SchoolCode,TotalRate,HomesteadRate,NonHomesteadRate
Bay,Kawkawlin,091080,0,,PINCONNING AREA SCHOOLS,09090,31.4726,36.4726,54.1864
Bay,Merritt,091090,0,,BAY CITY SCHOOL DISTRICT,09010,37.0492,37.0492,55.0492
Bay,Merritt,091090,0,,REESE PUBLIC SCHOOLS,79110,36.5300,36.5300,54.5300
Bay,Monitor,091100,0,,BAY CITY SCHOOL DISTRICT,09010,34.1609,34.1609,52.1609
Bay,Mt Forest,091110,0,,PINCONNING AREA SCHOOLS,09090,32.6198,32.6198,50.3336
Bay,Pinconning,091120,0,,STANDISH STERLING COMM S/D,06050,30.0370,30.0370,48.0370
Bay,Pinconning,091120,0,,PINCONNING AREA SCHOOLS,09090,30.5370,30.5370,48.2508
Bay,Portsmouth,091130,0,,BAY CITY SCHOOL DISTRICT,09010,34.0031,34.0031,52.0031
Bay,Williams,091140,0,,BAY CITY SCHOOL DISTRICT,09010,37.1490,37.1490,55.1490
Bay,Auburn,092010,1,,BAY CITY SCHOOL DISTRICT,09010,47.2017,47.2017,65.2017
Bay,Bay City,092020,1,,BAY CITY SCHOOL DISTRICT,09010,46.7281,46.7281,64.7281
Bay,Bay City,092020,1,,BANGOR TOWNSHIP SCHOOLS,09030,46.9115,46.9115,64.9115
Bay,Essexville,092030,1,,ESSEXVILLE HAMPTON SCH DIST,09050,48.8749,48.8749,66.8749
Bay,Midland,092040,1,,BAY CITY SCHOOL DISTRICT,09010,44.9065,44.9065,62.9065
Bay,Pinconning,092050,1,,PINCONNING AREA SCHOOLS,09090,46.3093,46.3093,64.0231
Benzie,Almira,101010,0,,BENZIE COUNTY CENTRAL SCH,10015,24.5010,24.5010,42.5010
Benzie,Almira,101010,0,LAKE ANN,BENZIE COUNTY CENTRAL SCH,10015,25.8587,25.8587,43.8587
Benzie,Almira,101010,0,,TRAVERSE CITY SCHOOL DIST.,28010,24.7695,24.7695,42.7695
Benzie,Almira,101010,0,LAKE ANN,TRAVERSE CITY SCHOOL DIST.,28010,26.1272,26.1272,44.1272
Benzie,Benzonia,101020,0,,BENZIE COUNTY CENTRAL SCH,10015,26.0607,26.0607,44.0607
Benzie,Benzonia,101020,0,BENZONIA,BENZIE COUNTY CENTRAL SCH,10015,39.1313,39.1313,57.1313
Benzie,Benzonia,101020,0,BEULAH,BENZIE COUNTY CENTRAL SCH,10015,33.5904,33.5904,51.5904
Benzie,Blaine,101030,0,,BENZIE COUNTY CENTRAL SCH,10015,23.7366,23.7366,41.7366
Benzie,Blaine,101030,0,,FRANKFORT AREA SCHOOLS,10025,22.2851,22.2851,40.2851
Benzie,Colfax,101040,0,,BENZIE COUNTY CENTRAL SCH,10015,24.2607,24.2607,42.2607
Benzie,Colfax,101040,0,THOMPSONVILLE,BENZIE COUNTY CENTRAL SCH,10015,30.0736,30.0736,48.0736
Benzie,Crystal Lake,101050,0,,FRANKFORT AREA SCHOOLS,10025,22.2937,22.9437,40.9437
Benzie,Gilmore,101060,0,,BENZIE COUNTY CENTRAL SCH,10015,24.9591,24.9591,42.9591
Benzie,Gilmore,101060,0,,FRANKFORT AREA SCHOOLS,10025,23.5076,23.5076,41.5076
Benzie,Gilmore,101060,0,ELBERTA,FRANKFORT AREA SCHOOLS,10025,36.8292,36.8292,54.8292
Benzie,Homestead,101070,0,,BENZIE COUNTY CENTRAL SCH,10015,24.4415,24.4415,42.4415
Benzie,Homestead,101070,0,HONOR,BENZIE COUNTY CENTRAL SCH,10015,31.3662,31.3662,49.3662
Benzie,Inland,101080,0,,BENZIE COUNTY CENTRAL SCH,10015,26.2402,26.2402,44.2402
Benzie,Joyfield,101090,0,,BENZIE COUNTY CENTRAL SCH,10015,22.6235,22.6235,40.6235
Benzie,Lake,101100,0,,BENZIE COUNTY CENTRAL SCH,10015,22.5832,22.5832,40.5832
Benzie,Lake,101100,0,,FRANKFORT AREA SCHOOLS,10025,21.7317,21.7317,39.7317
Benzie,Platte,101110,0,,BENZIE COUNTY CENTRAL SCH,10015,23.9177,23.9177,41.9177
Benzie,Platte,101110,0,,GLEN LAKE COMMUNITY SCH DIST,45010,21.5562,21.5562,36.6258
Benzie,Weldon,101120,0,,BENZIE COUNTY CENTRAL SCH,10015,23.6739,23.6739,41.6739
Benzie,Weldon,101120,0,THOMPSONVILLE,BENZIE COUNTY CENTRAL SCH,10015,29.4868,29.4868,47.4868
Benzie,Frankfort,102010,1,,FRANKFORT AREA SCHOOLS,10025,39.8001,39.8001,57.8001
Berrien,Bainbridge,111010,0,,BENTON HARBOR AREA SCHOOLS,11010,19.5739,19.5739,37.5739
Berrien,Bainbridge,111010,0,,EAU CLAIRE PUBLIC SCHOOLS,11250,17.5749,17.5749,35.5749
Berrien,Bainbridge,111010,0,,WATERVLIET SCHOOL DISTRICT,11320,22.8749,22.8749,40.8749
Berrien,Bainbridge,111010,0,,COLOMA COMMUNITY SCHOOLS,11330,21.4678,21.4678,39.4473
Berrien,Bainbridge,111010,0,,DOWAGIAC UNION SCHOOLS,14020,25.1154,25.1154,43.0224
Berrien,Baroda,111020,0,,LAKESHORE SCHOOL DISTRICT,11030,29.0877,29.0877,47.0877
Berrien,Baroda,111020,0,BARODA,LAKESHORE SCHOOL DISTRICT,11030,38.6014,38.6014,56.6014
Berrien,Baroda,111020,0,,RIVER VALLEY SCHOOL DISTRICT,11033,25.5348,25.5348,43.5348
Berrien,Baroda,111020,0,,BRIDGMAN PUBLIC SCHOOLS,11340,26.7042,26.7042,35.0802
Berrien,Benton,111030,0,,BENTON HARBOR AREA SCHOOLS,11010,28.5185,32.0185,50.0185
Berrien,Benton,111030,0,,COLOMA COMMUNITY SCHOOLS,11330,30.4124,33.9124,51.8919
Berrien,Berrien,111040,0,,BERRIEN SPRINGS PUBLIC SCHS,11240,21.7093,21.7093,39.7093
Berrien,Berrien,111040,0,BERRIEN SPRINGS,BERRIEN SPRINGS PUBLIC SCHS,11240,35.2928,35.2928,53.2928
Berrien,Berrien,111040,0,,EAU CLAIRE PUBLIC SCHOOLS,11250,19.0093,19.0093,37.0093
Berrien,Berrien,111040,0,EAU CLAIRE,EAU CLAIRE PUBLIC SCHOOLS,11250,34.8650,34.8650,52.8650
Berrien,Berrien,111040,0,,NILES COMMUNITY SCHOOL DIST,11300,23.3892,23.3892,41.3892
Berrien,Berrien,111040,0,,DOWAGIAC UNION SCHOOLS,14020,24.9016,24.9016,42.8086
Berrien,Bertrand,111050,0,,BRANDYWINE PUBLIC SCH DIST,11210,22.6193,24.1453,42.1453
Berrien,Bertrand,111050,0,,NILES COMMUNITY SCHOOL DIST,11300,22.1079,23.6339,41.6339
Berrien,Bertrand,111050,0,,BUCHANAN COMMUNITY SCH DIST,11310,21.7933,23.3193,41.3193
Berrien,Bertrand,111050,0,,BUCHANAN (GALIEN DEBT),11311,18.5092,20.0352,38.0352
Berrien,Buchanan,111060,0,,RIVER VALLEY SCHOOL DISTRICT,11033,19.4631,19.4631,37.4631
Berrien,Buchanan,111060,0,,BUCHANAN COMMUNITY SCH DIST,11310,22.8178,22.8178,40.8178
Berrien,Buchanan,111060,0,,BUCHANAN (GALIEN DEBT),11311,19.5337,19.5337,37.5337
Berrien,Chikaming,111070,0,,RIVER VALLEY SCHOOL DISTRICT,11033,21.4012,21.4012,39.4012
Berrien,Chikaming,111070,0,,NEW BUFFALO AREA SCHOOL DIST,11200,20.6906,20.6906,38.6906
Berrien,Coloma,111080,0,,WATERVLIET SCHOOL DISTRICT,11320,30.6550,30.6550,48.6550
Berrien,Coloma,111080,0,,COLOMA COMMUNITY SCHOOLS,11330,29.2479,29.2479,47.2274
Berrien,Coloma,111080,0,,COVERT PUBLIC SCHOOLS,80040,29.7590,29.7590,47.7590
Berrien,Galien,111090,0,,RIVER VALLEY SCHOOL DISTRICT,11033,22.6047,22.6047,40.6047
Berrien,Galien,111090,0,GALIEN,RIVER VALLEY SCHOOL DISTRICT,11033,29.8101,29.8101,47.8101
Berrien,Galien,111090,0,,RIVER VALLEY (GALIEN DEBT),11034,22.6047,22.6047,40.6047
Berrien,Galien,111090,0,,BUCHANAN (GALIEN DEBT),11311,22.6753,22.6753,40.6753
Berrien,Hagar,111100,0,,BENTON HARBOR AREA SCHOOLS,11010,21.1651,21.1651,39.1651
Berrien,Hagar,111100,0,,COLOMA COMMUNITY SCHOOLS,11330,23.0590,23.0590,41.0385
Berrien,Hagar,111100,0,,HAGAR TOWNSHIP SCHOOL DIST 6,11670,19.1661,19.1661,37.1661
Berrien,Lake,111110,0,,LAKESHORE SCHOOL DISTRICT,11030,23.8634,23.8634,41.8634
Berrien,Lake,111110,0,,RIVER VALLEY SCHOOL DISTRICT,11033,20.3105,20.3105,38.3105
Berrien,Lake,111110,0,,BRIDGMAN PUBLIC SCHOOLS,11340,21.4799,21.4799,29.8559
Berrien,Lincoln,111120,0,,ST JOSEPH PUBLIC SCHOOLS,11020,27.5173,27.5173,45.5173
Berrien,Lincoln,111120,0,,LAKESHORE SCHOOL DISTRICT,11030,27.0976,27.0976,45.0976
Berrien,Lincoln,111120,0,STEVENSVILLE,LAKESHORE SCHOOL DISTRICT,11030,36.7479,36.7479,54.7479
Berrien,Lincoln,111120,0,,BRIDGMAN PUBLIC SCHOOLS,11340,24.7141,24.7141,33.0901
Berrien,New Buffalo,111130,0,,RIVER VALLEY SCHOOL DISTRICT,11033,18.6200,20.7200,38.7200
Berrien,New Buffalo,111130,0,,NEW BUFFALO AREA SCHOOL DIST,11200,17.9094,20.0094,38.0094
Berrien,New Buffalo,111130,0,GRAND BEACH,NEW BUFFALO AREA SCHOOL DIST,11200,23.6631,25.7631,43.7631
Berrien,New Buffalo,111130,0,MICHIANA,NEW BUFFALO AREA SCHOOL DIST,11200,26.2977,28.3977,46.3977
Berrien,Niles,111140,0,,BRANDYWINE PUBLIC SCH DIST,11210,28.9448,28.9448,46.9448
Berrien,Niles,111140,0,,NILES COMMUNITY SCHOOL DIST,11300,28.4334,28.4334,46.4334
Berrien,Niles,111140,0,,BUCHANAN COMMUNITY SCH DIST,11310,26.6652,26.6652,44.6652
Berrien,Oronoko,111150,0,,LAKESHORE SCHOOL DISTRICT,11030,26.8996,26.8996,44.8996
Berrien,Oronoko,111150,0,,RIVER VALLEY SCHOOL DISTRICT,11033,23.3467,23.3467,41.3467
Berrien,Oronoko,111150,0,,BERRIEN SPRINGS PUBLIC SCHS,11240,25.3361,25.3361,43.3361
Berrien,Oronoko,111150,0,BERRIEN SPRINGS,BERRIEN SPRINGS PUBLIC SCHS,11240,38.9196,38.9196,56.9196
Berrien,Oronoko,111150,0,,BUCHANAN COMMUNITY SCH DIST,11310,25.5173,25.5173,43.5173
Berrien,Pipestone,111160,0,,BENTON HARBOR AREA SCHOOLS,11010,21.2143,21.2143,39.2143
Berrien,Pipestone,111160,0,,EAU CLAIRE PUBLIC SCHOOLS,11250,19.2153,19.2153,37.2153
Berrien,Pipestone,111160,0,EAU CLAIRE,EAU CLAIRE PUBLIC SCHOOLS,11250,35.0710,35.0710,53.0710
Berrien,Pipestone,111160,0,,DOWAGIAC UNION SCHOOLS,14020,25.1076,25.1076,43.0146
Berrien,Royalton,111170,0,,ST JOSEPH PUBLIC SCHOOLS,11020,24.1285,24.1285,42.1285
Berrien,Royalton,111170,0,,LAKESHORE SCHOOL DISTRICT,11030,23.7088,23.7088,41.7088
Berrien,Royalton,111170,0,,BERRIEN SPRINGS PUBLIC SCHS,11240,22.1453,22.1453,40.1453
Berrien,Saint Joseph,111180,0,,BENTON HARBOR AREA SCHOOLS,11010,27.1480,28.6480,46.6480
Berrien,Saint Joseph,111180,0,,ST JOSEPH PUBLIC SCHOOLS,11020,29.8322,31.3322,49.3322
Berrien,Saint Joseph,111180,0,SHOREHAM,ST JOSEPH PUBLIC SCHOOLS,11020,30.6322,32.1322,50.1322
Berrien,Saint Joseph,111180,0,,LAKESHORE SCHOOL DISTRICT,11030,29.4125,30.9125,48.9125
Berrien,Saint Joseph,111180,0,SHOREHAM,LAKESHORE SCHOOL DISTRICT,11030,30.2125,31.7125,49.7125
Berrien,Sodus,111190,0,,BENTON HARBOR AREA SCHOOLS,11010,23.7363,23.7363,41.7363
Berrien,Sodus,111190,0,,EAU CLAIRE PUBLIC SCHOOLS,11250,21.7373,21.7373,39.7373
Berrien,Sodus,111190,0,,SODUS TWP SCH DIST 5,11830,21.7373,21.7373,39.2790
Berrien,Three Oaks,111200,0,,RIVER VALLEY SCHOOL DISTRICT,11033,22.0492,22.0492,40.0492
Berrien,Three Oaks,111200,0,THREE OAKS,RIVER VALLEY SCHOOL DISTRICT,11033,33.3462,33.3462,51.3462
Berrien,Watervliet,111210,0,,WATERVLIET SCHOOL DISTRICT,11320,29.2551,29.2551,47.2551
Berrien,Watervliet,111210,0,,COLOMA COMMUNITY SCHOOLS,11330,27.8480,27.8480,45.8275
Berrien,Watervliet,111210,0,,COVERT PUBLIC SCHOOLS,80040,28.3591,28.3591,46.3591
Berrien,Weesaw,111220,0,,RIVER VALLEY SCHOOL DISTRICT,11033,21.9319,21.9319,39.9319
Berrien,Weesaw,111220,0,,RIVER VALLEY (GALIEN DEBT),11034,21.9319,21.9319,39.9319
Berrien,Weesaw,111220,0,,BUCHANAN (GALIEN DEBT),11311,22.0025,22.0025,40.0025
Berrien,Benton Harbor,112010,1,,BENTON HARBOR AREA SCHOOLS,11010,44.0007,44.0007,62.0007
Berrien,Benton Harbor,112010,1,,ST JOSEPH PUBLIC SCHOOLS,11020,46.6849,46.6849,64.6849
Berrien,Bridgman,112020,1,,BRIDGMAN PUBLIC SCHOOLS,11340,34.1550,34.1550,42.5310
Berrien,Buchanan,112030,1,,BUCHANAN COMMUNITY SCH DIST,11310,38.1743,38.1743,56.1743
Berrien,Coloma,112040,1,,COLOMA COMMUNITY SCHOOLS,11330,38.7244,38.7244,56.7039
Berrien,New Buffalo,112050,1,,NEW BUFFALO AREA SCHOOL DIST,11200,29.3211,29.3211,47.3211
Berrien,Niles,112060,1,,NILES COMMUNITY SCHOOL DIST,11300,36.3056,36.3056,54.3056
Berrien,Saint Joseph,112070,1,,BENTON HARBOR AREA SCHOOLS,11010,37.0642,37.0642,55.0642
Berrien,Saint Joseph,112070,1,,ST JOSEPH PUBLIC SCHOOLS,11020,39.7484,39.7484,57.7484
Berrien,Watervliet,112080,1,,WATERVLIET SCHOOL DISTRICT,11320,45.3931,45.3931,63.3931
Branch,Algansee,121010,0,,COLDWATER COMMUNITY SCHOOLS,12010,27.4389,27.4389,45.4389
Branch,Algansee,121010,0,,QUINCY COMMUNITY SCHOOL DIST,12040,28.8129,28.8129,46.8129
Branch,Algansee,121010,0,,READING COMMUNITY SCHOOLS,30070,26.4666,26.4666,43.6909
Branch,Batavia,121020,0,,COLDWATER COMMUNITY SCHOOLS,12010,27.1666,27.1666,45.1666
Branch,Batavia,121020,0,,BRONSON COMMUNITY SCH DIST,12020,26.5807,26.5807,44.3071
Branch,Batavia,121020,0,,UNION CITY COMM SCHOOL DIST,13135,30.2183,30.2183,47.5322
Branch,Bethel,121030,0,,COLDWATER COMMUNITY SCHOOLS,12010,27.3256,27.3256,45.3256
Branch,Bethel,121030,0,,BRONSON COMMUNITY SCH DIST,12020,26.7397,26.7397,44.4661
Branch,Bronson,121040,0,,BRONSON COMMUNITY SCH DIST,12020,26.9506,26.9506,44.6770
Branch,Butler,121050,0,,COLDWATER COMMUNITY SCHOOLS,12010,26.4564,26.4564,44.4564
Branch,Butler,121050,0,,QUINCY COMMUNITY SCHOOL DIST,12040,27.8304,27.8304,45.8304
Branch,Butler,121050,0,,HOMER COMMUNITY SCHOOLS,13080,32.6881,32.6881,50.6881
Branch,Butler,121050,0,,TEKONSHA COMMUNITY SCHOOLS,13130,28.0095,28.0095,45.6711
Branch,Butler,121050,0,,LITCHFIELD COMMUNITY SCHOOLS,30040,21.7551,21.7551,39.7551
Branch,California,121060,0,,COLDWATER COMMUNITY SCHOOLS,12010,26.5522,26.5522,44.5522
Branch,California,121060,0,,QUINCY COMMUNITY SCHOOL DIST,12040,27.9262,27.9262,45.9262
Branch,California,121060,0,,CAMDEN FRONTIER SCHOOLS,30010,23.5246,23.5246,41.5246
Branch,California,121060,0,,READING COMMUNITY SCHOOLS,30070,25.5799,25.5799,42.8042
Branch,Coldwater,121070,0,,COLDWATER COMMUNITY SCHOOLS,12010,26.6085,26.6085,44.6085
Branch,Coldwater,121070,0,,QUINCY COMMUNITY SCHOOL DIST,12040,27.9825,27.9825,45.9825
Branch,Gilead,121080,0,,BRONSON COMMUNITY SCH DIST,12020,26.1780,27.4280,45.1544
Branch,Girard,121090,0,,COLDWATER COMMUNITY SCHOOLS,12010,26.5736,26.5736,44.5736
Branch,Girard,121090,0,,TEKONSHA COMMUNITY SCHOOLS,13130,28.1267,28.1267,45.7883
Branch,Girard,121090,0,,UNION CITY COMM SCHOOL DIST,13135,29.6253,29.6253,46.9392
Branch,Kinderhook,121100,0,,COLDWATER COMMUNITY SCHOOLS,12010,26.3695,26.3695,44.3695
Branch,Matteson,121110,0,,BRONSON COMMUNITY SCH DIST,12020,26.7811,26.7811,44.5075
Branch,Matteson,121110,0,,UNION CITY COMM SCHOOL DIST,13135,30.4187,30.4187,47.7326
Branch,Matteson,121110,0,,COLON COMMUNITY SCHOOL DIST,75040,28.4627,28.4627,46.4627
Branch,Noble,121120,0,,BRONSON COMMUNITY SCH DIST,12020,26.3677,26.3677,44.0941
Branch,Ovid,121130,0,,COLDWATER COMMUNITY SCHOOLS,12010,26.3691,26.3691,44.3691
Branch,Ovid,121130,0,,BRONSON COMMUNITY SCH DIST,12020,25.7832,25.7832,43.5096
Branch,Ovid,121130,0,,QUINCY COMMUNITY SCHOOL DIST,12040,27.7431,27.7431,45.7431
Branch,Quincy,121140,0,,COLDWATER COMMUNITY SCHOOLS,12010,27.8458,27.8458,45.8458
Branch,Quincy,121140,0,,QUINCY COMMUNITY SCHOOL DIST,12040,29.2198,29.2198,47.2198
Branch,Quincy,121140,0,QUINCY,QUINCY COMMUNITY SCHOOL DIST,12040,43.8489,43.8489,61.8489
Branch,Sherwood,121150,0,,ATHENS AREA SCHOOLS,13050,28.7844,28.7844,46.7844
Branch,Sherwood,121150,0,,UNION CITY COMM SCHOOL DIST,13135,29.6044,29.6044,46.9183
Branch,Sherwood,121150,0,SHERWOOD,UNION CITY COMM SCHOOL DIST,13135,38.1044,38.1044,55.4183
Branch,Sherwood,121150,0,,COLON COMMUNITY SCHOOL DIST,75040,27.6484,27.6484,45.6484
Branch,Union,121160,0,,COLDWATER COMMUNITY SCHOOLS,12010,27.6346,27.6346,45.6346
Branch,Union,121160,0,,UNION CITY COMM SCHOOL DIST,13135,30.6863,30.6863,48.0002
Branch,Union,121160,0,UNION CITY,UNION CITY COMM SCHOOL DIST,13135,42.7110,42.7110,60.0249
Branch,Bronson,122010,1,,BRONSON COMMUNITY SCH DIST,12020,40.4126,40.4126,58.1390
Branch,Coldwater,122020,1,,COLDWATER COMMUNITY SCHOOLS,12010,39.9163,39.9163,57.9163
Branch,Coldwater,122020,1,,QUINCY COMMUNITY SCHOOL DIST,12040,41.2903,41.2903,59.2903
Calhoun,Albion,131010,0,,MARSHALL SD (ALBION DEBT),13010,28.8572,31.8572,49.6865
Calhoun,Albion,131010,0,,HOMER COMMUNITY SCHOOLS,13080,34.8594,37.8594,55.8594
Calhoun,Athens,131020,0,,ATHENS AREA SCHOOLS,13050,28.0270,30.4270,48.4270
Calhoun,Athens,131020,0,ATHENS,ATHENS AREA SCHOOLS,13050,38.3206,40.7206,58.7206
Calhoun,Athens,131020,0,,UNION CITY COMM SCHOOL DIST,13135,28.8470,31.2470,48.5609
Calhoun,Bedford,131040,0,,HASTINGS AREA SCHOOL DIST.,08030,25.3661,29.8661,47.4905
Calhoun,Bedford,131040,0,,BATTLE CREEK PUBLIC SCHOOLS,13020,35.7085,40.2085,58.2085
Calhoun,Bedford,131040,0,,PENNFIELD SCHOOL DISTRICT,13120,38.8093,43.3093,61.3093
Calhoun,Bedford,131040,0,,TR-PENNFIELD W/HASTINGS DEBT,13129,26.2135,30.7135,30.7135
Calhoun,Bedford,131040,0,,GULL LAKE COMMUNITY SCHOOLS,39065,32.4275,36.9275,54.9275
Calhoun,Burlington,131050,0,,ATHENS AREA SCHOOLS,13050,31.2879,31.2879,49.2879
Calhoun,Burlington,131050,0,,TEKONSHA COMMUNITY SCHOOLS,13130,30.6093,30.6093,48.2709
Calhoun,Burlington,131050,0,BURLINGTON,TEKONSHA COMMUNITY SCHOOLS,13130,42.1844,42.1844,59.8460
Calhoun,Burlington,131050,0,,UNION CITY COMM SCHOOL DIST,13135,32.1079,32.1079,49.4218
Calhoun,Burlington,131050,0,BURLINGTON,UNION CITY COMM SCHOOL DIST,13135,43.6830,43.6830,60.9969
Calhoun,Burlington,131050,0,UNION CITY,UNION CITY COMM SCHOOL DIST,13135,44.1326,44.1326,61.4465
Calhoun,Clarence,131060,0,,MAR LEE SCHOOL DISTRICT,13095,30.4102,30.9102,48.9102
Calhoun,Clarence,131060,0,,OLIVET COMMUNITY SCHOOLS,23080,31.5994,32.0994,50.0994
Calhoun,Clarence,131060,0,,SPRINGPORT PUBLIC SCHOOLS,38150,30.3689,30.8689,48.8135
Calhoun,Clarendon,131070,0,,HOMER COMMUNITY SCHOOLS,13080,34.1415,34.1415,52.1415
Calhoun,Clarendon,131070,0,,TEKONSHA COMMUNITY SCHOOLS,13130,29.4629,29.4629,47.1245
Calhoun,Convis,131080,0,,MARSHALL PUBLIC SCHOOLS,13110,29.1389,29.1389,46.9682
Calhoun,Convis,131080,0,,PENNFIELD SCHOOL DISTRICT,13120,36.7369,36.7369,54.7369
Calhoun,Convis,131080,0,,BELLEVUE COMM SCH DIST,23010,29.6502,29.6502,47.6502
Calhoun,Convis,131080,0,,OLIVET COMMUNITY SCHOOLS,23080,30.3302,30.3302,48.3302
Calhoun,Eckford,131090,0,,MARSHALL SD (ALBION DEBT),13010,28.6384,28.6384,46.4677
Calhoun,Eckford,131090,0,,HOMER COMMUNITY SCHOOLS,13080,34.6406,34.6406,52.6406
Calhoun,Eckford,131090,0,,MAR LEE SCHOOL DISTRICT,13095,32.6405,32.6405,50.6405
Calhoun,Eckford,131090,0,,MARSHALL PUBLIC SCHOOLS,13110,32.6384,32.6384,50.4677
Calhoun,Emmett,131100,0,,BATTLE CREEK PUBLIC SCHOOLS,13020,35.3010,39.5000,57.5000
Calhoun,Emmett,131100,0,,HARPER CREEK COMM SCHOOLS,13070,34.9218,39.1208,57.1208
Calhoun,Fredonia,131110,0,,HARPER CREEK COMM SCHOOLS,13070,36.4789,36.4789,54.4789
Calhoun,Fredonia,131110,0,,HOMER COMMUNITY SCHOOLS,13080,36.0130,36.0130,54.0130
Calhoun,Fredonia,131110,0,,MARSHALL PUBLIC SCHOOLS,13110,34.0108,34.0108,51.8401
Calhoun,Fredonia,131110,0,,TEKONSHA COMMUNITY SCHOOLS,13130,31.3344,31.3344,48.9960
Calhoun,Fredonia,131110,0,,UNION CITY COMM SCHOOL DIST,13135,32.8330,32.8330,50.1469
Calhoun,Homer,131120,0,,HOMER COMMUNITY SCHOOLS,13080,32.8319,33.8319,51.8319
Calhoun,Homer,131120,0,HOMER,HOMER COMMUNITY SCHOOLS,13080,48.4489,48.4489,66.4489
Calhoun,Homer,131120,0,,LITCHFIELD COMMUNITY SCHOOLS,30040,21.8989,22.8989,40.8989
Calhoun,Lee,131130,0,,MAR LEE SCHOOL DISTRICT,13095,30.0330,30.0330,48.0330
Calhoun,Lee,131130,0,,MARSHALL PUBLIC SCHOOLS,13110,30.0309,30.0309,47.8602
Calhoun,Lee,131130,0,,OLIVET COMMUNITY SCHOOLS,23080,31.2222,31.2222,49.2222
Calhoun,Leroy,131140,0,,ATHENS AREA SCHOOLS,13050,28.6671,28.6671,46.6671
Calhoun,Leroy,131140,0,,HARPER CREEK COMM SCHOOLS,13070,34.7829,34.7829,52.7829
Calhoun,Leroy,131140,0,,TR-HARPER CRK/ATHENS DEBT,13079,27.6629,27.6629,27.6629
Calhoun,Leroy,131140,0,,CLIMAX SCOTTS COMM SCHOOLS,39020,33.6175,33.6175,51.0632
Calhoun,Marengo,131150,0,,MARSHALL SD (ALBION DEBT),13010,29.7888,29.7888,47.6181
Calhoun,Marengo,131150,0,,MAR LEE SCHOOL DISTRICT,13095,33.7909,33.7909,51.7909
Calhoun,Marengo,131150,0,,MARSHALL PUBLIC SCHOOLS,13110,33.7888,33.7888,51.6181
Calhoun,Marshall,131160,0,,HARPER CREEK COMM SCHOOLS,13070,35.4882,35.4882,53.4882
Calhoun,Marshall,131160,0,,MARSHALL PUBLIC SCHOOLS,13110,33.0201,33.0201,50.8494
Calhoun,Newton,131170,0,,ATHENS AREA SCHOOLS,13050,30.2638,30.2638,48.2638
Calhoun,Newton,131170,0,,HARPER CREEK COMM SCHOOLS,13070,36.3796,36.3796,54.3796
Calhoun,Newton,131170,0,,MARSHALL PUBLIC SCHOOLS,13110,32.2616,32.2616,50.0909
Calhoun,Newton,131170,0,,UNION CITY COMM SCHOOL DIST,13135,31.0838,31.0838,48.3977
Calhoun,Newton,131170,0,,TR-HAR CRK W/ UC DEBT,13136,27.2638,27.2638,27.2638
Calhoun,Pennfield,131180,0,,BATTLE CREEK PUBLIC SCHOOLS,13020,39.8266,39.8266,57.8266
Calhoun,Pennfield,131180,0,,HARPER CREEK COMM SCHOOLS,13070,39.4474,39.4474,57.4474
Calhoun,Pennfield,131180,0,,PENNFIELD SCHOOL DISTRICT,13120,42.9274,42.9274,60.9274
Calhoun,Pennfield,131180,0,,BELLEVUE COMM SCH DIST,23010,35.8407,35.8407,53.8407
Calhoun,Sheridan,131190,0,,MARSHALL SD (ALBION DEBT),13010,27.6825,33.1825,51.0118
Calhoun,Sheridan,131190,0,,MAR LEE SCHOOL DISTRICT,13095,29.2069,34.7069,52.7069
Calhoun,Sheridan,131190,0,,SPRINGPORT PUBLIC SCHOOLS,38150,29.1656,34.6656,52.6102
Calhoun,Tekonsha,131200,0,,HOMER COMMUNITY SCHOOLS,13080,34.6550,34.6550,52.6550
Calhoun,Tekonsha,131200,0,,TEKONSHA COMMUNITY SCHOOLS,13130,29.9764,29.9764,47.6380
Calhoun,Tekonsha,131200,0,TEKONSHA,TEKONSHA COMMUNITY SCHOOLS,13130,44.7264,44.7264,62.3880
Calhoun,Tekonsha,131200,0,,UNION CITY COMM SCHOOL DIST,13135,31.4750,31.4750,48.7889
Calhoun,Albion,132010,1,,MARSHALL SD (ALBION DEBT),13010,48.5632,48.5632,66.3925
Calhoun,Battle Creek,132020,1,,BATTLE CREEK PUBLIC SCHOOLS,13020,50.7948,50.7948,68.7948
Calhoun,Battle Creek,132020,1,,HARPER CREEK COMM SCHOOLS,13070,50.4156,50.4156,68.4156
Calhoun,Battle Creek,132020,1,,LAKEVIEW SCHOOL DISTRICT,13090,50.2956,50.2956,68.2956
Calhoun,Battle Creek,132020,1,,PENNFIELD SCHOOL DISTRICT,13120,53.8956,53.8956,71.8956
Calhoun,Battle Creek,132020,1,,CLIMAX SCOTTS COMM SCHOOLS,39020,48.5180,48.5180,65.9637
Calhoun,Marshall,132030,1,,HARPER CREEK COMM SCHOOLS,13070,56.3859,56.3859,74.3859
Calhoun,Marshall,132030,1,,MARSHALL PUBLIC SCHOOLS,13110,54.2637,54.2637,72.0930
Calhoun,Springfield,132040,1,,BATTLE CREEK PUBLIC SCHOOLS,13020,50.5988,50.5988,68.5988
Cass,Calvin,141010,0,,CASSOPOLIS PUBLIC SCHOOLS,14010,21.7605,21.7605,39.7605
